ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0071840	cellular component organization or biogenesis	457	46	Tb927.1.1370,Tb927.1.2580,Tb927.1.2670,Tb927.1.880,Tb927.10.10010,Tb927.10.11030,Tb927.10.14330,Tb927.10.14680,Tb927.10.15180,Tb927.10.15380,Tb927.10.170,Tb927.10.3560,Tb927.10.7050,Tb927.10.7500,Tb927.11.10480,Tb927.11.13930,Tb927.11.14950,Tb927.11.1790,Tb927.11.1800,Tb927.11.2300,Tb927.11.3070,Tb927.11.460,Tb927.11.6790,Tb927.11.9080,Tb927.2.4550,Tb927.3.3590,Tb927.4.1900,Tb927.4.2560,Tb927.4.3840,Tb927.5.830,Tb927.6.1900,Tb927.6.3210,Tb927.6.670,Tb927.8.1410,Tb927.8.1750,Tb927.8.2000,Tb927.8.3750,Tb927.8.4380,Tb927.8.5490,Tb927.8.6750,Tb927.8.900,Tb927.9.14410,Tb927.9.15060,Tb927.9.15330,Tb927.9.2900,Tb927.9.8200,	10.1	2.62	3.13	1.05944171282e-09	4.94085089705e-08	5.43493598675e-07
GO:0090304	nucleic acid metabolic process	617	54	Tb927.1.1370,Tb927.1.1620,Tb927.1.2580,Tb927.1.540,Tb927.10.12980,Tb927.10.13310,Tb927.10.14330,Tb927.10.15370,Tb927.10.15380,Tb927.10.170,Tb927.10.6220,Tb927.10.7500,Tb927.10.9020,Tb927.10.9130,Tb927.11.10420,Tb927.11.10480,Tb927.11.13930,Tb927.11.14310,Tb927.11.15830,Tb927.11.1990,Tb927.11.3730,Tb927.11.3890,Tb927.11.460,Tb927.11.6670,Tb927.11.6750,Tb927.11.6790,Tb927.11.7840,Tb927.11.9310,Tb927.11.9640,Tb927.2.4550,Tb927.3.3590,Tb927.4.1900,Tb927.4.2310,Tb927.4.3840,Tb927.4.4030,Tb927.5.1150,Tb927.6.1900,Tb927.6.2420,Tb927.6.2890,Tb927.6.3210,Tb927.6.670,Tb927.7.1510,Tb927.8.1600,Tb927.8.2000,Tb927.8.2500,Tb927.8.3750,Tb927.8.5090,Tb927.8.5490,Tb927.8.900,Tb927.9.10100,Tb927.9.13130,Tb927.9.14410,Tb927.9.15330,Tb927.9.2900,	8.8	2.28	2.71	5.2662468348e-09	2.25132052188e-07	2.70158462625e-06
GO:0006139	nucleobase-containing compound metabolic process	835	58	Tb927.1.1370,Tb927.1.1620,Tb927.1.2580,Tb927.1.540,Tb927.10.12980,Tb927.10.13310,Tb927.10.14330,Tb927.10.15370,Tb927.10.15380,Tb927.10.170,Tb927.10.6220,Tb927.10.7500,Tb927.10.880,Tb927.10.9020,Tb927.10.9130,Tb927.11.10420,Tb927.11.10480,Tb927.11.13930,Tb927.11.14310,Tb927.11.15830,Tb927.11.1990,Tb927.11.3730,Tb927.11.3890,Tb927.11.460,Tb927.11.6670,Tb927.11.6750,Tb927.11.6790,Tb927.11.7840,Tb927.11.9310,Tb927.11.9640,Tb927.2.4550,Tb927.3.3590,Tb927.4.1900,Tb927.4.2310,Tb927.4.3840,Tb927.4.4030,Tb927.5.1150,Tb927.5.3810,Tb927.5.3830,Tb927.6.1900,Tb927.6.2420,Tb927.6.2890,Tb927.6.3210,Tb927.6.670,Tb927.7.1510,Tb927.7.5480,Tb927.8.1600,Tb927.8.2000,Tb927.8.2500,Tb927.8.3750,Tb927.8.5090,Tb927.8.5490,Tb927.8.900,Tb927.9.10100,Tb927.9.13130,Tb927.9.14410,Tb927.9.15330,Tb927.9.2900,	6.9	1.81	2.08	4.23341260825e-06	0.000167056974464	0.00217174066803
GO:0006399	tRNA metabolic process	65	12	Tb927.10.12980,Tb927.10.170,Tb927.10.9020,Tb927.11.15830,Tb927.11.1990,Tb927.11.3730,Tb927.11.3890,Tb927.11.9310,Tb927.11.9640,Tb927.4.2310,Tb927.4.4030,Tb927.8.1600,	18.5	4.8	5.86	5.39659798167e-06	0.0001977467689	0.0027684547646
GO:0034641	cellular nitrogen compound metabolic process	1113	71	Tb927.1.1370,Tb927.1.1620,Tb927.1.2580,Tb927.1.540,Tb927.10.10010,Tb927.10.12980,Tb927.10.13310,Tb927.10.13730,Tb927.10.14330,Tb927.10.15370,Tb927.10.15380,Tb927.10.170,Tb927.10.4640,Tb927.10.6220,Tb927.10.7500,Tb927.10.7710,Tb927.10.880,Tb927.10.9020,Tb927.10.9130,Tb927.11.10420,Tb927.11.10480,Tb927.11.13930,Tb927.11.14310,Tb927.11.15430,Tb927.11.15830,Tb927.11.1990,Tb927.11.2300,Tb927.11.3730,Tb927.11.3890,Tb927.11.460,Tb927.11.5840,Tb927.11.6670,Tb927.11.6750,Tb927.11.6790,Tb927.11.7840,Tb927.11.9310,Tb927.11.9640,Tb927.2.3780,Tb927.2.4550,Tb927.3.2900,Tb927.3.3590,Tb927.4.1900,Tb927.4.2310,Tb927.4.3590,Tb927.4.3840,Tb927.4.4030,Tb927.5.1150,Tb927.5.3810,Tb927.5.3830,Tb927.6.1900,Tb927.6.2420,Tb927.6.2890,Tb927.6.3210,Tb927.6.670,Tb927.7.1510,Tb927.7.5480,Tb927.8.1600,Tb927.8.2000,Tb927.8.2500,Tb927.8.3750,Tb927.8.5090,Tb927.8.5490,Tb927.8.6750,Tb927.8.900,Tb927.9.10100,Tb927.9.10710,Tb927.9.13130,Tb927.9.14410,Tb927.9.15330,Tb927.9.2900,Tb927.9.5150,	6.4	1.66	1.92	6.22539210215e-06	0.000212908409894	0.0031936261484
GO:0006725	cellular aromatic compound metabolic process	848	58	Tb927.1.1370,Tb927.1.1620,Tb927.1.2580,Tb927.1.540,Tb927.10.12980,Tb927.10.13310,Tb927.10.14330,Tb927.10.15370,Tb927.10.15380,Tb927.10.170,Tb927.10.6220,Tb927.10.7500,Tb927.10.880,Tb927.10.9020,Tb927.10.9130,Tb927.11.10420,Tb927.11.10480,Tb927.11.13930,Tb927.11.14310,Tb927.11.15830,Tb927.11.1990,Tb927.11.3730,Tb927.11.3890,Tb927.11.460,Tb927.11.6670,Tb927.11.6750,Tb927.11.6790,Tb927.11.7840,Tb927.11.9310,Tb927.11.9640,Tb927.2.4550,Tb927.3.3590,Tb927.4.1900,Tb927.4.2310,Tb927.4.3840,Tb927.4.4030,Tb927.5.1150,Tb927.5.3810,Tb927.5.3830,Tb927.6.1900,Tb927.6.2420,Tb927.6.2890,Tb927.6.3210,Tb927.6.670,Tb927.7.1510,Tb927.7.5480,Tb927.8.1600,Tb927.8.2000,Tb927.8.2500,Tb927.8.3750,Tb927.8.5090,Tb927.8.5490,Tb927.8.900,Tb927.9.10100,Tb927.9.13130,Tb927.9.14410,Tb927.9.15330,Tb927.9.2900,	6.8	1.78	2.04	6.86964752663e-06	0.000220258073823	0.00352412918116
GO:0046483	heterocycle metabolic process	854	58	Tb927.1.1370,Tb927.1.1620,Tb927.1.2580,Tb927.1.540,Tb927.10.12980,Tb927.10.13310,Tb927.10.14330,Tb927.10.15370,Tb927.10.15380,Tb927.10.170,Tb927.10.6220,Tb927.10.7500,Tb927.10.880,Tb927.10.9020,Tb927.10.9130,Tb927.11.10420,Tb927.11.10480,Tb927.11.13930,Tb927.11.14310,Tb927.11.15830,Tb927.11.1990,Tb927.11.3730,Tb927.11.3890,Tb927.11.460,Tb927.11.6670,Tb927.11.6750,Tb927.11.6790,Tb927.11.7840,Tb927.11.9310,Tb927.11.9640,Tb927.2.4550,Tb927.3.3590,Tb927.4.1900,Tb927.4.2310,Tb927.4.3840,Tb927.4.4030,Tb927.5.1150,Tb927.5.3810,Tb927.5.3830,Tb927.6.1900,Tb927.6.2420,Tb927.6.2890,Tb927.6.3210,Tb927.6.670,Tb927.7.1510,Tb927.7.5480,Tb927.8.1600,Tb927.8.2000,Tb927.8.2500,Tb927.8.3750,Tb927.8.5090,Tb927.8.5490,Tb927.8.900,Tb927.9.10100,Tb927.9.13130,Tb927.9.14410,Tb927.9.15330,Tb927.9.2900,	6.8	1.77	2.02	8.54535630091e-06	0.00025665724713	0.00438376778237
GO:0001510	RNA methylation	9	5	Tb927.10.12980,Tb927.10.9020,Tb927.11.15830,Tb927.4.1900,Tb927.8.2500,	55.6	14.45	31.79	9.00551744317e-06	0.00025665724713	0.00461983044835
GO:1901360	organic cyclic compound metabolic process	867	58	Tb927.1.1370,Tb927.1.1620,Tb927.1.2580,Tb927.1.540,Tb927.10.12980,Tb927.10.13310,Tb927.10.14330,Tb927.10.15370,Tb927.10.15380,Tb927.10.170,Tb927.10.6220,Tb927.10.7500,Tb927.10.880,Tb927.10.9020,Tb927.10.9130,Tb927.11.10420,Tb927.11.10480,Tb927.11.13930,Tb927.11.14310,Tb927.11.15830,Tb927.11.1990,Tb927.11.3730,Tb927.11.3890,Tb927.11.460,Tb927.11.6670,Tb927.11.6750,Tb927.11.6790,Tb927.11.7840,Tb927.11.9310,Tb927.11.9640,Tb927.2.4550,Tb927.3.3590,Tb927.4.1900,Tb927.4.2310,Tb927.4.3840,Tb927.4.4030,Tb927.5.1150,Tb927.5.3810,Tb927.5.3830,Tb927.6.1900,Tb927.6.2420,Tb927.6.2890,Tb927.6.3210,Tb927.6.670,Tb927.7.1510,Tb927.7.5480,Tb927.8.1600,Tb927.8.2000,Tb927.8.2500,Tb927.8.3750,Tb927.8.5090,Tb927.8.5490,Tb927.8.900,Tb927.9.10100,Tb927.9.13130,Tb927.9.14410,Tb927.9.15330,Tb927.9.2900,	6.7	1.74	1.98	1.35640293426e-05	0.000366228792249	0.00695834705273
GO:0032259	methylation	24	7	Tb927.10.12980,Tb927.10.3560,Tb927.10.9020,Tb927.11.15830,Tb927.2.4550,Tb927.4.1900,Tb927.8.2500,	29.2	7.59	10.52	2.27501516599e-05	0.000583541390077	0.0116708278015
GO:0043414	macromolecule methylation	18	6	Tb927.10.12980,Tb927.10.3560,Tb927.10.9020,Tb927.11.15830,Tb927.4.1900,Tb927.8.2500,	33.3	8.67	12.74	3.85018948187e-05	0.000940546287714	0.019751472042
GO:0051726	regulation of cell cycle	47	9	Tb927.10.1060,Tb927.10.8190,Tb927.11.14250,Tb927.11.16760,Tb927.11.1900,Tb927.11.3240,Tb927.7.3410,Tb927.8.3150,Tb927.9.11270,	19.1	4.98	6.08	6.09830308008e-05	0.00142201340004	0.0312842948008
GO:0030490	maturation of SSU-rRNA	8	4	Tb927.11.13930,Tb927.6.1900,Tb927.6.3210,Tb927.9.15330,	50.0	13.01	25.34	0.000132502843459	0.00283224827894	0.0679739586945
GO:0042274	ribosomal small subunit biogenesis	8	4	Tb927.11.13930,Tb927.6.1900,Tb927.6.3210,Tb927.9.15330,	50.0	13.01	25.34	0.000132502843459	0.00283224827894	0.0679739586945
GO:0008033	tRNA processing	33	7	Tb927.10.12980,Tb927.10.170,Tb927.10.9020,Tb927.11.15830,Tb927.11.3890,Tb927.11.9310,Tb927.4.4030,	21.2	5.52	6.87	0.000208472603222	0.00415216318345	0.106946445453
GO:0030488	tRNA methylation	4	3	Tb927.10.12980,Tb927.10.9020,Tb927.11.15830,	75.0	19.51	75.8	0.000218534904392	0.00415216318345	0.112108405953
GO:0030154	cell differentiation	4	3	Tb927.11.14950,Tb927.11.3780,Tb927.5.2940,	75.0	19.51	75.8	0.000218534904392	0.00415216318345	0.112108405953
GO:0006457	protein folding	129	14	Tb927.10.1060,Tb927.10.5660,Tb927.10.8190,Tb927.11.11330,Tb927.11.14250,Tb927.11.16760,Tb927.11.1900,Tb927.11.3240,Tb927.2.5160,Tb927.6.2170,Tb927.8.2000,Tb927.8.3150,Tb927.9.10010,Tb927.9.11270,	10.9	2.82	3.15	0.000410768579146	0.00743603362191	0.210724281102
GO:0009451	RNA modification	86	11	Tb927.10.12980,Tb927.10.170,Tb927.10.9020,Tb927.11.15830,Tb927.11.6670,Tb927.11.9310,Tb927.4.1900,Tb927.6.2420,Tb927.7.1510,Tb927.8.2500,Tb927.9.13130,	12.8	3.33	3.77	0.000420360575118	0.00743603362191	0.215644975035
GO:0006221	pyrimidine nucleotide biosynthetic process	11	4	Tb927.10.880,Tb927.5.3810,Tb927.5.3830,Tb927.7.5480,	36.4	9.46	14.48	0.000569809084585	0.0097437353464	0.292312060392
GO:0006220	pyrimidine nucleotide metabolic process	12	4	Tb927.10.880,Tb927.5.3810,Tb927.5.3830,Tb927.7.5480,	33.3	8.67	12.66	0.000828992598822	0.0137184904257	0.425273203196
GO:0034622	cellular protein-containing complex assembly	69	9	Tb927.1.880,Tb927.10.14680,Tb927.10.15180,Tb927.10.7050,Tb927.11.14950,Tb927.11.1790,Tb927.11.1800,Tb927.4.2560,Tb927.9.2900,	13.0	3.39	3.84	0.00120887348015	0.0179872104868	0.620152095315
GO:0009221	pyrimidine deoxyribonucleotide biosynthetic process	2	2	Tb927.10.880,Tb927.7.5480,	100.0	26.02	inf	0.00147263711588	0.0179872104868	0.755462840446
GO:0009263	deoxyribonucleotide biosynthetic process	2	2	Tb927.10.880,Tb927.7.5480,	100.0	26.02	inf	0.00147263711588	0.0179872104868	0.755462840446
GO:0009219	pyrimidine deoxyribonucleotide metabolic process	2	2	Tb927.10.880,Tb927.7.5480,	100.0	26.02	inf	0.00147263711588	0.0179872104868	0.755462840446
GO:0009394	2'-deoxyribonucleotide metabolic process	2	2	Tb927.10.880,Tb927.7.5480,	100.0	26.02	inf	0.00147263711588	0.0179872104868	0.755462840446
GO:0046385	deoxyribose phosphate biosynthetic process	2	2	Tb927.10.880,Tb927.7.5480,	100.0	26.02	inf	0.00147263711588	0.0179872104868	0.755462840446
GO:0019692	deoxyribose phosphate metabolic process	2	2	Tb927.10.880,Tb927.7.5480,	100.0	26.02	inf	0.00147263711588	0.0179872104868	0.755462840446
GO:0009265	2'-deoxyribonucleotide biosynthetic process	2	2	Tb927.10.880,Tb927.7.5480,	100.0	26.02	inf	0.00147263711588	0.0179872104868	0.755462840446
GO:0009130	pyrimidine nucleoside monophosphate biosynthetic process	2	2	Tb927.5.3830,Tb927.7.5480,	100.0	26.02	inf	0.00147263711588	0.0179872104868	0.755462840446
GO:0000027	ribosomal large subunit assembly	2	2	Tb927.1.880,Tb927.10.14680,	100.0	26.02	inf	0.00147263711588	0.0179872104868	0.755462840446
GO:0009129	pyrimidine nucleoside monophosphate metabolic process	2	2	Tb927.5.3830,Tb927.7.5480,	100.0	26.02	inf	0.00147263711588	0.0179872104868	0.755462840446
GO:0043933	protein-containing complex subunit organization	89	10	Tb927.1.880,Tb927.10.14680,Tb927.10.15180,Tb927.10.7050,Tb927.11.14950,Tb927.11.1790,Tb927.11.1800,Tb927.11.2300,Tb927.4.2560,Tb927.9.2900,	11.2	2.92	3.24	0.0020901902399	0.0249364556528	1.0
GO:0043170	macromolecule metabolic process	1480	76	Tb927.1.1370,Tb927.1.1620,Tb927.1.2580,Tb927.1.540,Tb927.10.10010,Tb927.10.12980,Tb927.10.13310,Tb927.10.13730,Tb927.10.14330,Tb927.10.15370,Tb927.10.15380,Tb927.10.170,Tb927.10.3560,Tb927.10.4640,Tb927.10.5670,Tb927.10.6220,Tb927.10.7500,Tb927.10.7710,Tb927.10.9020,Tb927.10.9130,Tb927.11.10420,Tb927.11.10480,Tb927.11.13930,Tb927.11.14310,Tb927.11.15430,Tb927.11.15830,Tb927.11.1990,Tb927.11.2300,Tb927.11.3730,Tb927.11.3780,Tb927.11.3890,Tb927.11.4530,Tb927.11.460,Tb927.11.5840,Tb927.11.6670,Tb927.11.6750,Tb927.11.6790,Tb927.11.7840,Tb927.11.9310,Tb927.11.9640,Tb927.2.3780,Tb927.2.4550,Tb927.2.4720,Tb927.3.2900,Tb927.3.3590,Tb927.4.1900,Tb927.4.2310,Tb927.4.3590,Tb927.4.3840,Tb927.4.4030,Tb927.4.4650,Tb927.5.1150,Tb927.6.1900,Tb927.6.2420,Tb927.6.2890,Tb927.6.3210,Tb927.6.670,Tb927.7.1510,Tb927.7.5760,Tb927.8.1600,Tb927.8.2000,Tb927.8.2500,Tb927.8.3750,Tb927.8.5090,Tb927.8.5490,Tb927.8.6750,Tb927.8.900,Tb927.9.10100,Tb927.9.10710,Tb927.9.13130,Tb927.9.13520,Tb927.9.14410,Tb927.9.15330,Tb927.9.2900,Tb927.9.5150,Tb927.9.8950,	5.1	1.34	1.47	0.00333623386729	0.0345107339809	1.0
GO:0065003	protein-containing complex assembly	80	9	Tb927.1.880,Tb927.10.14680,Tb927.10.15180,Tb927.10.7050,Tb927.11.14950,Tb927.11.1790,Tb927.11.1800,Tb927.4.2560,Tb927.9.2900,	11.3	2.93	3.24	0.00342304247525	0.0345107339809	1.0
GO:0006418	tRNA aminoacylation for protein translation	28	5	Tb927.11.1990,Tb927.11.3730,Tb927.11.9640,Tb927.4.2310,Tb927.8.1600,	17.9	4.65	5.51	0.00384942265139	0.0345107339809	1.0
GO:0001522	pseudouridine synthesis	28	5	Tb927.10.170,Tb927.11.6670,Tb927.11.9310,Tb927.7.1510,Tb927.9.13130,	17.9	4.65	5.51	0.00384942265139	0.0345107339809	1.0
GO:0042255	ribosome assembly	9	3	Tb927.1.880,Tb927.10.14680,Tb927.9.2900,	33.3	8.67	12.62	0.00397377034742	0.0345107339809	1.0
GO:0072528	pyrimidine-containing compound biosynthetic process	18	4	Tb927.10.880,Tb927.5.3810,Tb927.5.3830,Tb927.7.5480,	22.2	5.78	7.23	0.00426984838069	0.0345107339809	1.0
GO:0072527	pyrimidine-containing compound metabolic process	18	4	Tb927.10.880,Tb927.5.3810,Tb927.5.3830,Tb927.7.5480,	22.2	5.78	7.23	0.00426984838069	0.0345107339809	1.0
GO:0006400	tRNA modification	18	4	Tb927.10.12980,Tb927.10.170,Tb927.10.9020,Tb927.11.15830,	22.2	5.78	7.23	0.00426984838069	0.0345107339809	1.0
GO:0071496	cellular response to external stimulus	3	2	Tb927.3.2900,Tb927.6.3210,	66.7	17.34	50.36	0.00430543269937	0.0345107339809	1.0
GO:0042273	ribosomal large subunit biogenesis	3	2	Tb927.1.880,Tb927.10.14680,	66.7	17.34	50.36	0.00430543269937	0.0345107339809	1.0
GO:0009991	response to extracellular stimulus	3	2	Tb927.3.2900,Tb927.6.3210,	66.7	17.34	50.36	0.00430543269937	0.0345107339809	1.0
GO:0000460	maturation of 5.8S rRNA	3	2	Tb927.1.2580,Tb927.6.670,	66.7	17.34	50.36	0.00430543269937	0.0345107339809	1.0
GO:0009408	response to heat	3	2	Tb927.4.2030,Tb927.4.2040,	66.7	17.34	50.36	0.00430543269937	0.0345107339809	1.0
GO:0042594	response to starvation	3	2	Tb927.3.2900,Tb927.6.3210,	66.7	17.34	50.36	0.00430543269937	0.0345107339809	1.0
GO:0009267	cellular response to starvation	3	2	Tb927.3.2900,Tb927.6.3210,	66.7	17.34	50.36	0.00430543269937	0.0345107339809	1.0
GO:0031668	cellular response to extracellular stimulus	3	2	Tb927.3.2900,Tb927.6.3210,	66.7	17.34	50.36	0.00430543269937	0.0345107339809	1.0
GO:0009262	deoxyribonucleotide metabolic process	3	2	Tb927.10.880,Tb927.7.5480,	66.7	17.34	50.36	0.00430543269937	0.0345107339809	1.0
GO:0031669	cellular response to nutrient levels	3	2	Tb927.3.2900,Tb927.6.3210,	66.7	17.34	50.36	0.00430543269937	0.0345107339809	1.0
