ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0030554	adenyl nucleotide binding	647	18	Tb927.10.13560,Tb927.10.14550,Tb927.10.5140,Tb927.11.11220,Tb927.11.12410,Tb927.11.2650,Tb927.11.3250,Tb927.2.1820,Tb927.3.930,Tb927.4.870,Tb927.5.1090,Tb927.5.2290,Tb927.6.2030,Tb927.7.960,Tb927.8.2520,Tb927.8.3250,Tb927.8.4950,Tb927.8.870,	2.8	2.3	2.66	0.000630055027574	0.00962265860294	0.105849244632
GO:0003774	motor activity	91	6	Tb927.11.11220,Tb927.11.3250,Tb927.3.930,Tb927.4.870,Tb927.8.3250,Tb927.8.4950,	6.6	5.46	6.1	0.000774175587332	0.00984273789709	0.130061498672
GO:0008144	drug binding	660	18	Tb927.10.13560,Tb927.10.14550,Tb927.10.5140,Tb927.11.11220,Tb927.11.12410,Tb927.11.2650,Tb927.11.3250,Tb927.2.1820,Tb927.3.930,Tb927.4.870,Tb927.5.1090,Tb927.5.2290,Tb927.6.2030,Tb927.7.960,Tb927.8.2520,Tb927.8.3250,Tb927.8.4950,Tb927.8.870,	2.7	2.26	2.6	0.000796869930071	0.00984273789709	0.133874148252
GO:0042578	phosphoric ester hydrolase activity	92	6	Tb927.11.760,Tb927.2.2340,Tb927.5.3620,Tb927.6.1800,Tb927.6.640,Tb927.8.480,	6.5	5.4	6.02	0.000820228158091	0.00984273789709	0.137798330559
GO:0043168	anion binding	848	21	Tb927.10.13560,Tb927.10.14550,Tb927.10.5140,Tb927.11.11220,Tb927.11.12410,Tb927.11.2650,Tb927.11.3250,Tb927.11.3650,Tb927.11.7380,Tb927.11.9980,Tb927.2.1820,Tb927.3.930,Tb927.4.870,Tb927.5.1090,Tb927.5.2290,Tb927.6.2030,Tb927.7.960,Tb927.8.2520,Tb927.8.3250,Tb927.8.4950,Tb927.8.870,	2.5	2.05	2.39	0.000975005770872	0.0108804504614	0.163800969506
GO:0036094	small molecule binding	852	21	Tb927.10.13560,Tb927.10.14550,Tb927.10.5140,Tb927.11.11220,Tb927.11.12410,Tb927.11.2650,Tb927.11.3250,Tb927.11.3650,Tb927.11.7380,Tb927.11.9980,Tb927.2.1820,Tb927.3.930,Tb927.4.870,Tb927.5.1090,Tb927.5.2290,Tb927.6.2030,Tb927.7.960,Tb927.8.2520,Tb927.8.3250,Tb927.8.4950,Tb927.8.870,	2.5	2.04	2.37	0.00103623337728	0.0108804504614	0.174087207382
GO:0032555	purine ribonucleotide binding	751	19	Tb927.10.13560,Tb927.10.14550,Tb927.10.5140,Tb927.11.11220,Tb927.11.12410,Tb927.11.2650,Tb927.11.3250,Tb927.11.3650,Tb927.2.1820,Tb927.3.930,Tb927.4.870,Tb927.5.1090,Tb927.5.2290,Tb927.6.2030,Tb927.7.960,Tb927.8.2520,Tb927.8.3250,Tb927.8.4950,Tb927.8.870,	2.5	2.09	2.41	0.00138348083792	0.0125169565432	0.23242478077
GO:0017076	purine nucleotide binding	753	19	Tb927.10.13560,Tb927.10.14550,Tb927.10.5140,Tb927.11.11220,Tb927.11.12410,Tb927.11.2650,Tb927.11.3250,Tb927.11.3650,Tb927.2.1820,Tb927.3.930,Tb927.4.870,Tb927.5.1090,Tb927.5.2290,Tb927.6.2030,Tb927.7.960,Tb927.8.2520,Tb927.8.3250,Tb927.8.4950,Tb927.8.870,	2.5	2.09	2.4	0.00142769375436	0.0125169565432	0.239852550733
GO:0005524	ATP binding	640	17	Tb927.10.13560,Tb927.10.14550,Tb927.10.5140,Tb927.11.11220,Tb927.11.12410,Tb927.11.2650,Tb927.11.3250,Tb927.2.1820,Tb927.3.930,Tb927.4.870,Tb927.5.1090,Tb927.5.2290,Tb927.6.2030,Tb927.7.960,Tb927.8.3250,Tb927.8.4950,Tb927.8.870,	2.7	2.2	2.5	0.00151947088613	0.0125169565432	0.255271108869
GO:0043169	cation binding	371	12	Tb927.10.14140,Tb927.10.2890,Tb927.10.6920,Tb927.10.6960,Tb927.11.16550,Tb927.11.9980,Tb927.2.1820,Tb927.3.5250,Tb927.7.2680,Tb927.8.2520,Tb927.9.4080,Tb927.9.9520,	3.2	2.68	2.99	0.00160625465528	0.0125169565432	0.269850782087
GO:0032553	ribonucleotide binding	763	19	Tb927.10.13560,Tb927.10.14550,Tb927.10.5140,Tb927.11.11220,Tb927.11.12410,Tb927.11.2650,Tb927.11.3250,Tb927.11.3650,Tb927.2.1820,Tb927.3.930,Tb927.4.870,Tb927.5.1090,Tb927.5.2290,Tb927.6.2030,Tb927.7.960,Tb927.8.2520,Tb927.8.3250,Tb927.8.4950,Tb927.8.870,	2.5	2.06	2.36	0.00166739559331	0.0125169565432	0.280122459677
GO:0097367	carbohydrate derivative binding	764	19	Tb927.10.13560,Tb927.10.14550,Tb927.10.5140,Tb927.11.11220,Tb927.11.12410,Tb927.11.2650,Tb927.11.3250,Tb927.11.3650,Tb927.2.1820,Tb927.3.930,Tb927.4.870,Tb927.5.1090,Tb927.5.2290,Tb927.6.2030,Tb927.7.960,Tb927.8.2520,Tb927.8.3250,Tb927.8.4950,Tb927.8.870,	2.5	2.06	2.36	0.00169315573937	0.0125169565432	0.284450164214
GO:0000166	nucleotide binding	828	20	Tb927.10.13560,Tb927.10.14550,Tb927.10.5140,Tb927.11.11220,Tb927.11.12410,Tb927.11.2650,Tb927.11.3250,Tb927.11.3650,Tb927.11.7380,Tb927.2.1820,Tb927.3.930,Tb927.4.870,Tb927.5.1090,Tb927.5.2290,Tb927.6.2030,Tb927.7.960,Tb927.8.2520,Tb927.8.3250,Tb927.8.4950,Tb927.8.870,	2.4	2.0	2.3	0.00178813664903	0.0125169565432	0.300406957037
GO:1901265	nucleoside phosphate binding	828	20	Tb927.10.13560,Tb927.10.14550,Tb927.10.5140,Tb927.11.11220,Tb927.11.12410,Tb927.11.2650,Tb927.11.3250,Tb927.11.3650,Tb927.11.7380,Tb927.2.1820,Tb927.3.930,Tb927.4.870,Tb927.5.1090,Tb927.5.2290,Tb927.6.2030,Tb927.7.960,Tb927.8.2520,Tb927.8.3250,Tb927.8.4950,Tb927.8.870,	2.4	2.0	2.3	0.00178813664903	0.0125169565432	0.300406957037
GO:0016791	phosphatase activity	76	5	Tb927.11.760,Tb927.5.3620,Tb927.6.1800,Tb927.6.640,Tb927.8.480,	6.6	5.44	6.02	0.00217518530592	0.0146172452558	0.365431131395
GO:0015224	biopterin transmembrane transporter activity	7	2	Tb927.8.3620,Tb927.8.3630,	28.6	23.64	33.39	0.00291659570838	0.0181477066299	0.489988079008
GO:0051185	coenzyme transmembrane transporter activity	7	2	Tb927.8.3620,Tb927.8.3630,	28.6	23.64	33.39	0.00291659570838	0.0181477066299	0.489988079008
GO:0035639	purine ribonucleoside triphosphate binding	745	18	Tb927.10.13560,Tb927.10.14550,Tb927.10.5140,Tb927.11.11220,Tb927.11.12410,Tb927.11.2650,Tb927.11.3250,Tb927.11.3650,Tb927.2.1820,Tb927.3.930,Tb927.4.870,Tb927.5.1090,Tb927.5.2290,Tb927.6.2030,Tb927.7.960,Tb927.8.3250,Tb927.8.4950,Tb927.8.870,	2.4	2.0	2.27	0.00313059254439	0.0187835552663	0.525939547457
GO:0051184	cofactor transmembrane transporter activity	9	2	Tb927.8.3620,Tb927.8.3630,	22.2	18.39	23.84	0.00492171444158	0.028512000903	0.826848026186
GO:0003676	nucleic acid binding	847	19	Tb927.10.14140,Tb927.10.14550,Tb927.10.15310,Tb927.10.1540,Tb927.11.14220,Tb927.11.16550,Tb927.11.6440,Tb927.2.3880,Tb927.3.5250,Tb927.5.1490,Tb927.5.2290,Tb927.6.4770,Tb927.6.640,Tb927.7.2680,Tb927.7.3330,Tb927.8.4500,Tb927.9.11050,Tb927.9.4080,Tb927.9.9520,	2.2	1.86	2.1	0.00541071139509	0.0299654779234	0.908999514375
GO:0016787	hydrolase activity	786	18	Tb927.1.4010,Tb927.10.14550,Tb927.11.1090,Tb927.11.1100,Tb927.11.11220,Tb927.11.2500,Tb927.11.2650,Tb927.11.3250,Tb927.11.760,Tb927.2.2340,Tb927.3.930,Tb927.4.870,Tb927.5.3620,Tb927.6.1800,Tb927.6.640,Tb927.8.3250,Tb927.8.480,Tb927.8.4950,	2.3	1.9	2.13	0.00552934414063	0.0299654779234	0.928929815626
GO:0140096	catalytic activity, acting on a protein	547	14	Tb927.10.5140,Tb927.11.10060,Tb927.11.1090,Tb927.11.1100,Tb927.11.12410,Tb927.11.2500,Tb927.11.760,Tb927.2.1820,Tb927.4.310,Tb927.5.3620,Tb927.6.2030,Tb927.6.640,Tb927.7.960,Tb927.8.870,	2.6	2.12	2.35	0.0057122615698	0.0299893732415	0.959659943727
GO:0016740	transferase activity	671	16	Tb927.1.4010,Tb927.10.13560,Tb927.10.14140,Tb927.10.5140,Tb927.10.6900,Tb927.10.8900,Tb927.11.12410,Tb927.11.2210,Tb927.2.1820,Tb927.3.4020,Tb927.4.310,Tb927.5.900,Tb927.6.2030,Tb927.7.960,Tb927.8.870,Tb927.9.4190,	2.4	1.97	2.2	0.00616548504545	0.0313879238677	1.0
GO:0016772	transferase activity, transferring phosphorus-containing groups	386	11	Tb927.1.4010,Tb927.10.13560,Tb927.10.14140,Tb927.10.5140,Tb927.10.8900,Tb927.11.12410,Tb927.2.1820,Tb927.3.4020,Tb927.6.2030,Tb927.7.960,Tb927.8.870,	2.8	2.36	2.58	0.00659511994664	0.032587651501	1.0
GO:0016773	phosphotransferase activity, alcohol group as acceptor	252	8	Tb927.10.14140,Tb927.10.5140,Tb927.11.12410,Tb927.2.1820,Tb927.3.4020,Tb927.6.2030,Tb927.7.960,Tb927.8.870,	3.2	2.63	2.84	0.0109565827382	0.0483352616018	1.0
GO:0003987	acetate-CoA ligase activity	1	1	Tb927.8.2520,	100.0	82.76	inf	0.0120838154004	0.0483352616018	1.0
GO:0047040	pteridine reductase activity	1	1	Tb927.8.2210,	100.0	82.76	inf	0.0120838154004	0.0483352616018	1.0
GO:0016208	AMP binding	1	1	Tb927.8.2520,	100.0	82.76	inf	0.0120838154004	0.0483352616018	1.0
GO:0018271	biotin-protein ligase activity	1	1	Tb927.11.10060,	100.0	82.76	inf	0.0120838154004	0.0483352616018	1.0
GO:0004142	diacylglycerol cholinephosphotransferase activity	1	1	Tb927.10.8900,	100.0	82.76	inf	0.0120838154004	0.0483352616018	1.0
GO:0004077	biotin-[acetyl-CoA-carboxylase] ligase activity	1	1	Tb927.11.10060,	100.0	82.76	inf	0.0120838154004	0.0483352616018	1.0
GO:0004829	threonine-tRNA ligase activity	1	1	Tb927.5.1090,	100.0	82.76	inf	0.0120838154004	0.0483352616018	1.0
GO:0016874	ligase activity	75	4	Tb927.11.10060,Tb927.11.3650,Tb927.5.1090,Tb927.8.2520,	5.3	4.41	4.77	0.012648032963	0.0488533870336	1.0
GO:0046872	metal ion binding	367	10	Tb927.10.14140,Tb927.10.2890,Tb927.10.6920,Tb927.10.6960,Tb927.11.16550,Tb927.2.1820,Tb927.3.5250,Tb927.7.2680,Tb927.9.4080,Tb927.9.9520,	2.7	2.25	2.44	0.0127949346993	0.0488533870336	1.0
GO:0016887	ATPase activity	163	6	Tb927.10.14550,Tb927.11.11220,Tb927.11.2650,Tb927.11.3250,Tb927.4.870,Tb927.8.3250,	3.7	3.05	3.27	0.0138042003345	0.0515356812488	1.0
GO:0004198	calcium-dependent cysteine-type endopeptidase activity	17	2	Tb927.11.1090,Tb927.11.1100,	11.8	9.74	11.12	0.0174625175531	0.0620905953799	1.0
GO:0016301	kinase activity	282	8	Tb927.10.13560,Tb927.10.5140,Tb927.11.12410,Tb927.2.1820,Tb927.3.4020,Tb927.6.2030,Tb927.7.960,Tb927.8.870,	2.8	2.35	2.52	0.0203472751757	0.0620905953799	1.0
GO:0004721	phosphoprotein phosphatase activity	50	3	Tb927.11.760,Tb927.5.3620,Tb927.6.640,	6.0	4.97	5.36	0.0222445188527	0.0620905953799	1.0
GO:0016817	hydrolase activity, acting on acid anhydrides	344	9	Tb927.1.4010,Tb927.10.14550,Tb927.11.11220,Tb927.11.2650,Tb927.11.3250,Tb927.3.930,Tb927.4.870,Tb927.8.3250,Tb927.8.4950,	2.6	2.17	2.32	0.0227180989785	0.0620905953799	1.0
GO:0046527	glucosyltransferase activity	2	1	Tb927.10.6900,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0004368	glycerol-3-phosphate dehydrogenase (quinone) activity	2	1	Tb927.11.7380,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0004743	pyruvate kinase activity	2	1	Tb927.10.14140,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0008195	phosphatidate phosphatase activity	2	1	Tb927.8.480,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0045182	translation regulator activity	2	1	Tb927.9.11050,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0004430	1-phosphatidylinositol 4-kinase activity	2	1	Tb927.3.4020,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0004591	oxoglutarate dehydrogenase (succinyl-transferring) activity	2	1	Tb927.11.9980,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0016901	oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor	2	1	Tb927.11.7380,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0008603	cAMP-dependent protein kinase regulator activity	2	1	Tb927.11.4610,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0004163	diphosphomevalonate decarboxylase activity	2	1	Tb927.10.13560,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0004144	diacylglycerol O-acyltransferase activity	2	1	Tb927.11.2210,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0004019	adenylosuccinate synthase activity	2	1	Tb927.11.3650,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0016405	CoA-ligase activity	2	1	Tb927.8.2520,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0016878	acid-thiol ligase activity	2	1	Tb927.8.2520,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0030955	potassium ion binding	2	1	Tb927.10.14140,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0031420	alkali metal ion binding	2	1	Tb927.10.14140,	50.0	41.38	82.62	0.024023147022	0.0620905953799	1.0
GO:0016788	hydrolase activity, acting on ester bonds	189	6	Tb927.11.760,Tb927.2.2340,Tb927.5.3620,Tb927.6.1800,Tb927.6.640,Tb927.8.480,	3.2	2.63	2.8	0.0265294245876	0.0675294444048	1.0
GO:0016879	ligase activity, forming carbon-nitrogen bonds	24	2	Tb927.11.10060,Tb927.11.3650,	8.3	6.9	7.57	0.0335586420081	0.0841470426473	1.0
GO:0016411	acylglycerol O-acyltransferase activity	3	1	Tb927.11.2210,	33.3	27.59	41.31	0.0358197040717	0.0847564828739	1.0
GO:0051920	peroxiredoxin activity	3	1	Tb927.9.5770,	33.3	27.59	41.31	0.0358197040717	0.0847564828739	1.0
GO:0030976	thiamine pyrophosphate binding	3	1	Tb927.11.9980,	33.3	27.59	41.31	0.0358197040717	0.0847564828739	1.0
GO:0004634	phosphopyruvate hydratase activity	3	1	Tb927.10.2890,	33.3	27.59	41.31	0.0358197040717	0.0847564828739	1.0
GO:0004672	protein kinase activity	207	6	Tb927.10.5140,Tb927.11.12410,Tb927.2.1820,Tb927.6.2030,Tb927.7.960,Tb927.8.870,	2.9	2.4	2.54	0.0388782709095	0.0907159654556	1.0
GO:0004722	protein serine/threonine phosphatase activity	27	2	Tb927.11.760,Tb927.6.640,	7.4	6.13	6.66	0.0416970631724	0.0946636028779	1.0
GO:0000287	magnesium ion binding	27	2	Tb927.10.14140,Tb927.10.2890,	7.4	6.13	6.66	0.0416970631724	0.0946636028779	1.0
GO:0017111	nucleoside-triphosphatase activity	329	8	Tb927.10.14550,Tb927.11.11220,Tb927.11.2650,Tb927.11.3250,Tb927.3.930,Tb927.4.870,Tb927.8.3250,Tb927.8.4950,	2.4	2.01	2.13	0.0448651207077	0.100497870385	1.0
GO:0004576	oligosaccharyl transferase activity	4	1	Tb927.5.900,	25.0	20.69	27.53	0.0474751757564	0.100959867431	1.0
GO:0004181	metallocarboxypeptidase activity	4	1	Tb927.11.2500,	25.0	20.69	27.53	0.0474751757564	0.100959867431	1.0
GO:0004307	ethanolaminephosphotransferase activity	4	1	Tb927.10.8900,	25.0	20.69	27.53	0.0474751757564	0.100959867431	1.0
GO:0004321	fatty-acyl-CoA synthase activity	4	1	Tb927.9.4190,	25.0	20.69	27.53	0.0474751757564	0.100959867431	1.0
