ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0042802	identical protein binding	11	5	Tb927.10.13040,Tb927.11.13740,Tb927.11.17040,Tb927.7.7470,Tb927.9.15660,	45.5	8.04	14.05	0.000196755433306	0.00645715558397	0.0710287114236
GO:0022890	inorganic cation transmembrane transporter activity	60	11	Tb927.1.4100,Tb927.10.1570,Tb927.11.7480,Tb927.11.8990,Tb927.11.9000,Tb927.11.9010,Tb927.11.9020,Tb927.11.9030,Tb927.6.220,Tb927.8.2770,Tb927.9.15460,	18.3	3.24	3.81	0.000461109612084	0.0138717141635	0.166460569962
GO:0046873	metal ion transmembrane transporter activity	27	7	Tb927.11.8990,Tb927.11.9000,Tb927.11.9010,Tb927.11.9020,Tb927.11.9030,Tb927.8.2770,Tb927.9.15460,	25.9	4.58	5.92	0.000582822389011	0.0161845294179	0.210398882433
GO:0004602	glutathione peroxidase activity	4	3	Tb927.7.1120,Tb927.7.1130,Tb927.7.1140,	75.0	13.26	50.38	0.00068888302403	0.0165791181117	0.248686771675
GO:0016679	oxidoreductase activity, acting on diphenols and related substances as donors	4	3	Tb927.10.7090,Tb927.8.7430,Tb927.9.14160,	75.0	13.26	50.38	0.00068888302403	0.0165791181117	0.248686771675
GO:0015144	carbohydrate transmembrane transporter activity	9	4	Tb927.10.14170,Tb927.10.8440,Tb927.10.8450,Tb927.6.1520,	44.4	7.86	13.46	0.00101296902713	0.0228551136747	0.365681818795
GO:0031490	chromatin DNA binding	5	3	Tb927.11.1790,Tb927.11.1800,Tb927.11.1880,	60.0	10.61	25.18	0.0016498239582	0.0350344969947	0.59558644891
GO:0008324	cation transmembrane transporter activity	70	11	Tb927.1.4100,Tb927.10.1570,Tb927.11.7480,Tb927.11.8990,Tb927.11.9000,Tb927.11.9010,Tb927.11.9020,Tb927.11.9030,Tb927.6.220,Tb927.8.2770,Tb927.9.15460,	15.7	2.78	3.16	0.00174871291347	0.0350714089869	0.631285361764
GO:0004601	peroxidase activity	6	3	Tb927.7.1120,Tb927.7.1130,Tb927.7.1140,	50.0	8.84	16.79	0.00316136319884	0.0501077442731	1.0
GO:0008121	ubiquinol-cytochrome-c reductase activity	2	2	Tb927.8.7430,Tb927.9.14160,	100.0	17.68	inf	0.00319246016144	0.0501077442731	1.0
GO:0005355	glucose transmembrane transporter activity	2	2	Tb927.10.8440,Tb927.10.8450,	100.0	17.68	inf	0.00319246016144	0.0501077442731	1.0
GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	2	2	Tb927.11.15530,Tb927.5.930,	100.0	17.68	inf	0.00319246016144	0.0501077442731	1.0
GO:0016681	oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor	2	2	Tb927.8.7430,Tb927.9.14160,	100.0	17.68	inf	0.00319246016144	0.0501077442731	1.0
GO:0015075	ion transmembrane transporter activity	88	12	Tb927.1.4100,Tb927.10.1570,Tb927.11.7480,Tb927.11.8990,Tb927.11.9000,Tb927.11.9010,Tb927.11.9020,Tb927.11.9030,Tb927.2.2510,Tb927.6.220,Tb927.8.2770,Tb927.9.15460,	13.6	2.41	2.68	0.00376173255457	0.056582727175	1.0
GO:0009055	electron transfer activity	28	6	Tb927.1.4100,Tb927.7.3500,Tb927.8.1890,Tb927.8.5120,Tb927.8.7430,Tb927.9.14160,	21.4	3.79	4.6	0.00410864973655	0.0593289021958	1.0
GO:0005506	iron ion binding	20	5	Tb927.10.7090,Tb927.11.6210,Tb927.8.3240,Tb927.9.11720,Tb927.9.4950,	25.0	4.42	5.61	0.00432195239241	0.0600086466792	1.0
GO:0015224	biopterin transmembrane transporter activity	7	3	Tb927.10.9080,Tb927.8.3620,Tb927.8.3650,	42.9	7.58	12.59	0.00530120338974	0.0683476579892	1.0
GO:0051185	coenzyme transmembrane transporter activity	7	3	Tb927.10.9080,Tb927.8.3620,Tb927.8.3650,	42.9	7.58	12.59	0.00530120338974	0.0683476579892	1.0
GO:0015267	channel activity	14	4	Tb927.10.14170,Tb927.2.2510,Tb927.6.1520,Tb927.8.2770,	28.6	5.05	6.72	0.00641738909784	0.0747315311071	1.0
GO:0022803	passive transmembrane transporter activity	14	4	Tb927.10.14170,Tb927.2.2510,Tb927.6.1520,Tb927.8.2770,	28.6	5.05	6.72	0.00641738909784	0.0747315311071	1.0
GO:0022838	substrate-specific channel activity	14	4	Tb927.10.14170,Tb927.2.2510,Tb927.6.1520,Tb927.8.2770,	28.6	5.05	6.72	0.00641738909784	0.0747315311071	1.0
GO:0005337	nucleoside transmembrane transporter activity	22	5	Tb927.11.3610,Tb927.11.3620,Tb927.3.590,Tb927.6.220,Tb927.9.7470,	22.7	4.02	4.95	0.0066864381452	0.0754313803256	1.0
GO:0046912	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	3	2	Tb927.10.13430,Tb927.8.6110,	66.7	11.79	33.51	0.00921778229721	0.0792290335546	1.0
GO:0015250	water channel activity	3	2	Tb927.10.14170,Tb927.6.1520,	66.7	11.79	33.51	0.00921778229721	0.0792290335546	1.0
GO:0015254	glycerol channel activity	3	2	Tb927.10.14170,Tb927.6.1520,	66.7	11.79	33.51	0.00921778229721	0.0792290335546	1.0
GO:0015168	glycerol transmembrane transporter activity	3	2	Tb927.10.14170,Tb927.6.1520,	66.7	11.79	33.51	0.00921778229721	0.0792290335546	1.0
GO:0015166	polyol transmembrane transporter activity	3	2	Tb927.10.14170,Tb927.6.1520,	66.7	11.79	33.51	0.00921778229721	0.0792290335546	1.0
GO:0015149	hexose transmembrane transporter activity	3	2	Tb927.10.8440,Tb927.10.8450,	66.7	11.79	33.51	0.00921778229721	0.0792290335546	1.0
GO:0015145	monosaccharide transmembrane transporter activity	3	2	Tb927.10.8440,Tb927.10.8450,	66.7	11.79	33.51	0.00921778229721	0.0792290335546	1.0
GO:0005372	water transmembrane transporter activity	3	2	Tb927.10.14170,Tb927.6.1520,	66.7	11.79	33.51	0.00921778229721	0.0792290335546	1.0
GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	3	2	Tb927.10.7100,Tb927.8.3240,	66.7	11.79	33.51	0.00921778229721	0.0792290335546	1.0
GO:1901618	organic hydroxy compound transmembrane transporter activity	3	2	Tb927.10.14170,Tb927.6.1520,	66.7	11.79	33.51	0.00921778229721	0.0792290335546	1.0
