ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0031967	organelle envelope	385	30	Tb927.1.4420,Tb927.10.12840,Tb927.10.15600,Tb927.10.2560,Tb927.10.4090,Tb927.10.7570,Tb927.11.15080,Tb927.11.15530,Tb927.11.5290,Tb927.11.6640,Tb927.11.8990,Tb927.2.4700,Tb927.3.1690,Tb927.3.1790,Tb927.3.1840,Tb927.3.5370,Tb927.4.440,Tb927.5.1550,Tb927.5.510,Tb927.7.2200,Tb927.7.3520,Tb927.7.4180,Tb927.7.7210,Tb927.8.4060,Tb927.8.6580,Tb927.8.7280,Tb927.9.1340,Tb927.9.2320,Tb927.9.4310,Tb927.9.7470,	7.8	2.28	2.56	1.81626676858e-05	0.000275467126568	0.00330560551881
GO:0031975	envelope	385	30	Tb927.1.4420,Tb927.10.12840,Tb927.10.15600,Tb927.10.2560,Tb927.10.4090,Tb927.10.7570,Tb927.11.15080,Tb927.11.15530,Tb927.11.5290,Tb927.11.6640,Tb927.11.8990,Tb927.2.4700,Tb927.3.1690,Tb927.3.1790,Tb927.3.1840,Tb927.3.5370,Tb927.4.440,Tb927.5.1550,Tb927.5.510,Tb927.7.2200,Tb927.7.3520,Tb927.7.4180,Tb927.7.7210,Tb927.8.4060,Tb927.8.6580,Tb927.8.7280,Tb927.9.1340,Tb927.9.2320,Tb927.9.4310,Tb927.9.7470,	7.8	2.28	2.56	1.81626676858e-05	0.000275467126568	0.00330560551881
GO:0005575	cellular component	6378	242	Tb927.1.2110,Tb927.1.2150,Tb927.1.2160,Tb927.1.3150,Tb927.1.4420,Tb927.1.4490,Tb927.1.530,Tb927.1.580,Tb927.1.600,Tb927.1.710,Tb927.10.10000,Tb927.10.10030,Tb927.10.10260,Tb927.10.10360,Tb927.10.10590,Tb927.10.11630,Tb927.10.11970,Tb927.10.12130,Tb927.10.12230,Tb927.10.12260,Tb927.10.12750,Tb927.10.12780,Tb927.10.12840,Tb927.10.13410,Tb927.10.13420,Tb927.10.13430,Tb927.10.1350,Tb927.10.13800,Tb927.10.1400,Tb927.10.14000,Tb927.10.14170,Tb927.10.14580,Tb927.10.15410,Tb927.10.15600,Tb927.10.15960,Tb927.10.160,Tb927.10.16000,Tb927.10.16190,Tb927.10.2010,Tb927.10.2020,Tb927.10.2210,Tb927.10.2420,Tb927.10.2430,Tb927.10.2560,Tb927.10.2660,Tb927.10.2890,Tb927.10.4000,Tb927.10.4090,Tb927.10.430,Tb927.10.4450,Tb927.10.4580,Tb927.10.470,Tb927.10.480,Tb927.10.5220,Tb927.10.5370,Tb927.10.5760,Tb927.10.6830,Tb927.10.7500,Tb927.10.7570,Tb927.10.780,Tb927.10.8050,Tb927.10.8450,Tb927.10.8470,Tb927.10.880,Tb927.10.8800,Tb927.10.8980,Tb927.10.9080,Tb927.10.9270,Tb927.11.1020,Tb927.11.11560,Tb927.11.1310,Tb927.11.13230,Tb927.11.13260,Tb927.11.13510,Tb927.11.13610,Tb927.11.13740,Tb927.11.1480,Tb927.11.14800,Tb927.11.15080,Tb927.11.15530,Tb927.11.15550,Tb927.11.15960,Tb927.11.16400,Tb927.11.16720,Tb927.11.1760,Tb927.11.1790,Tb927.11.1800,Tb927.11.1830,Tb927.11.1860,Tb927.11.1880,Tb927.11.2410,Tb927.11.2650,Tb927.11.2690,Tb927.11.2710,Tb927.11.3080,Tb927.11.340,Tb927.11.3850,Tb927.11.4180,Tb927.11.5010,Tb927.11.5290,Tb927.11.5350,Tb927.11.5410,Tb927.11.5520,Tb927.11.5540,Tb927.11.5790,Tb927.11.5940,Tb927.11.6040,Tb927.11.6280,Tb927.11.6420,Tb927.11.6640,Tb927.11.7130,Tb927.11.7250,Tb927.11.7350,Tb927.11.7490,Tb927.11.7500,Tb927.11.780,Tb927.11.8990,Tb927.11.900,Tb927.11.9310,Tb927.2.4210,Tb927.2.4370,Tb927.2.4700,Tb927.3.1690,Tb927.3.1790,Tb927.3.1840,Tb927.3.1870,Tb927.3.3270,Tb927.3.3330,Tb927.3.4500,Tb927.3.5370,Tb927.4.1220,Tb927.4.1360,Tb927.4.1390,Tb927.4.2400,Tb927.4.2740,Tb927.4.2810,Tb927.4.3750,Tb927.4.3860,Tb927.4.3870,Tb927.4.3880,Tb927.4.4130,Tb927.4.4180,Tb927.4.440,Tb927.4.5110,Tb927.4.600,Tb927.5.1450,Tb927.5.1470,Tb927.5.1550,Tb927.5.2160,Tb927.5.2350,Tb927.5.340,Tb927.5.4180,Tb927.5.4260,Tb927.5.4340,Tb927.5.4540,Tb927.5.4550,Tb927.5.510,Tb927.5.740,Tb927.5.930,Tb927.6.1520,Tb927.6.1640,Tb927.6.1650,Tb927.6.190,Tb927.6.200,Tb927.6.2740,Tb927.6.2790,Tb927.6.450,Tb927.6.480,Tb927.6.520,Tb927.6.760,Tb927.6.790,Tb927.7.1140,Tb927.7.1790,Tb927.7.2110,Tb927.7.2200,Tb927.7.2210,Tb927.7.3520,Tb927.7.3590,Tb927.7.4180,Tb927.7.4270,Tb927.7.4280,Tb927.7.4390,Tb927.7.4570,Tb927.7.4860,Tb927.7.5320,Tb927.7.5400,Tb927.7.5480,Tb927.7.5780,Tb927.7.5930,Tb927.7.5940,Tb927.7.5950,Tb927.7.5960,Tb927.7.5970,Tb927.7.5980,Tb927.7.5990,Tb927.7.6000,Tb927.7.6850,Tb927.7.6920,Tb927.7.7150,Tb927.7.7210,Tb927.7.7470,Tb927.7.7500,Tb927.8.1130,Tb927.8.2450,Tb927.8.2470,Tb927.8.2550,Tb927.8.2970,Tb927.8.3240,Tb927.8.3530,Tb927.8.3630,Tb927.8.3650,Tb927.8.4060,Tb927.8.4280,Tb927.8.5630,Tb927.8.6060,Tb927.8.6110,Tb927.8.6170,Tb927.8.6580,Tb927.8.7280,Tb927.8.7590,Tb927.8.7700,Tb927.8.8300,Tb927.8.8360,Tb927.9.11580,Tb927.9.11600,Tb927.9.13200,Tb927.9.1340,Tb927.9.15510,Tb927.9.15570,Tb927.9.15590,Tb927.9.15630,Tb927.9.2320,Tb927.9.4310,Tb927.9.4960,Tb927.9.5020,Tb927.9.5960,Tb927.9.6210,Tb927.9.6250,Tb927.9.6290,Tb927.9.7470,Tb927.9.7770,Tb927.9.8030,	3.8	1.11	2.26	2.16946016859e-05	0.000303724423603	0.00394841750684
GO:0019866	organelle inner membrane	129	14	Tb927.10.12840,Tb927.10.2560,Tb927.10.7570,Tb927.11.5290,Tb927.11.6640,Tb927.2.4700,Tb927.3.1690,Tb927.3.1790,Tb927.3.1840,Tb927.4.440,Tb927.5.1550,Tb927.7.3520,Tb927.8.6580,Tb927.9.4310,	10.9	3.17	3.57	0.000122226498614	0.00148301484985	0.0222452227478
GO:0005743	mitochondrial inner membrane	129	14	Tb927.10.12840,Tb927.10.2560,Tb927.10.7570,Tb927.11.5290,Tb927.11.6640,Tb927.2.4700,Tb927.3.1690,Tb927.3.1790,Tb927.3.1840,Tb927.4.440,Tb927.5.1550,Tb927.7.3520,Tb927.8.6580,Tb927.9.4310,	10.9	3.17	3.57	0.000122226498614	0.00148301484985	0.0222452227478
GO:0005740	mitochondrial envelope	233	20	Tb927.1.4420,Tb927.10.12840,Tb927.10.2560,Tb927.10.7570,Tb927.11.5290,Tb927.11.6640,Tb927.11.8990,Tb927.2.4700,Tb927.3.1690,Tb927.3.1790,Tb927.3.1840,Tb927.4.440,Tb927.5.1550,Tb927.5.510,Tb927.7.2200,Tb927.7.3520,Tb927.7.7210,Tb927.8.6580,Tb927.9.2320,Tb927.9.4310,	8.6	2.51	2.79	0.000132337728316	0.00150534165959	0.0240854665535
GO:0031966	mitochondrial membrane	230	19	Tb927.1.4420,Tb927.10.12840,Tb927.10.2560,Tb927.10.7570,Tb927.11.5290,Tb927.11.6640,Tb927.11.8990,Tb927.2.4700,Tb927.3.1690,Tb927.3.1790,Tb927.3.1840,Tb927.4.440,Tb927.5.1550,Tb927.5.510,Tb927.7.3520,Tb927.7.7210,Tb927.8.6580,Tb927.9.2320,Tb927.9.4310,	8.3	2.42	2.66	0.000319181281718	0.00341711725133	0.0580909932727
GO:0071944	cell periphery	164	15	Tb927.1.2160,Tb927.1.4420,Tb927.10.10360,Tb927.10.14170,Tb927.10.6830,Tb927.11.1830,Tb927.11.2410,Tb927.6.1520,Tb927.7.4270,Tb927.7.5400,Tb927.7.5930,Tb927.7.5940,Tb927.7.7210,Tb927.8.8300,Tb927.9.6210,	9.1	2.67	2.95	0.00047077885752	0.00476009733715	0.0856817520687
GO:0000785	chromatin	59	8	Tb927.10.10590,Tb927.11.1790,Tb927.11.1800,Tb927.11.1860,Tb927.11.1880,Tb927.11.7350,Tb927.5.4180,Tb927.5.4260,	13.6	3.97	4.54	0.000821309562771	0.00786728107496	0.149478340424
GO:0044444	cytoplasmic part	3323	139	Tb927.1.2110,Tb927.1.4420,Tb927.1.4490,Tb927.1.530,Tb927.1.710,Tb927.10.10360,Tb927.10.11970,Tb927.10.12750,Tb927.10.12840,Tb927.10.13410,Tb927.10.13420,Tb927.10.13430,Tb927.10.13800,Tb927.10.1400,Tb927.10.14000,Tb927.10.14170,Tb927.10.14580,Tb927.10.15410,Tb927.10.15600,Tb927.10.15960,Tb927.10.160,Tb927.10.16000,Tb927.10.2010,Tb927.10.2020,Tb927.10.2560,Tb927.10.2660,Tb927.10.2890,Tb927.10.4000,Tb927.10.4090,Tb927.10.430,Tb927.10.4450,Tb927.10.470,Tb927.10.5220,Tb927.10.5760,Tb927.10.6830,Tb927.10.7570,Tb927.10.780,Tb927.10.8050,Tb927.10.880,Tb927.10.8980,Tb927.10.9270,Tb927.11.1020,Tb927.11.1310,Tb927.11.13230,Tb927.11.13260,Tb927.11.13510,Tb927.11.13610,Tb927.11.14800,Tb927.11.15080,Tb927.11.15530,Tb927.11.15960,Tb927.11.16400,Tb927.11.1760,Tb927.11.2650,Tb927.11.2690,Tb927.11.3080,Tb927.11.3850,Tb927.11.5290,Tb927.11.5520,Tb927.11.5540,Tb927.11.5790,Tb927.11.6040,Tb927.11.6280,Tb927.11.6640,Tb927.11.7250,Tb927.11.780,Tb927.11.8990,Tb927.11.900,Tb927.11.9310,Tb927.2.4210,Tb927.2.4370,Tb927.2.4700,Tb927.3.1690,Tb927.3.1790,Tb927.3.1840,Tb927.3.3270,Tb927.3.3330,Tb927.3.4500,Tb927.3.5370,Tb927.4.1360,Tb927.4.2810,Tb927.4.4180,Tb927.4.440,Tb927.4.600,Tb927.5.1470,Tb927.5.1550,Tb927.5.2160,Tb927.5.510,Tb927.5.740,Tb927.5.930,Tb927.6.1520,Tb927.6.1650,Tb927.6.2740,Tb927.6.2790,Tb927.7.1140,Tb927.7.1790,Tb927.7.2200,Tb927.7.2210,Tb927.7.3520,Tb927.7.3590,Tb927.7.4180,Tb927.7.4270,Tb927.7.4280,Tb927.7.4390,Tb927.7.4570,Tb927.7.5320,Tb927.7.5400,Tb927.7.5480,Tb927.7.5780,Tb927.7.7210,Tb927.7.7500,Tb927.8.1130,Tb927.8.2450,Tb927.8.2470,Tb927.8.2550,Tb927.8.2970,Tb927.8.3530,Tb927.8.4060,Tb927.8.6060,Tb927.8.6110,Tb927.8.6170,Tb927.8.6580,Tb927.8.7280,Tb927.8.7590,Tb927.8.8360,Tb927.9.11580,Tb927.9.11600,Tb927.9.15590,Tb927.9.2320,Tb927.9.4310,Tb927.9.4960,Tb927.9.5020,Tb927.9.5960,Tb927.9.6210,Tb927.9.6250,Tb927.9.6290,Tb927.9.7470,Tb927.9.7770,Tb927.9.8030,	4.2	1.22	1.49	0.000904224836566	0.00822844601275	0.164568920255
GO:0005886	plasma membrane	126	12	Tb927.1.2160,Tb927.1.4420,Tb927.10.14170,Tb927.10.6830,Tb927.11.1830,Tb927.11.2410,Tb927.6.1520,Tb927.7.4270,Tb927.7.5930,Tb927.7.5940,Tb927.8.8300,Tb927.9.6210,	9.5	2.79	3.07	0.00120901336135	0.00981315374638	0.220040431765
GO:0060170	ciliary membrane	36	6	Tb927.1.2160,Tb927.10.6830,Tb927.11.1830,Tb927.11.2410,Tb927.7.4270,Tb927.9.6210,	16.7	4.87	5.76	0.00124012382509	0.00981315374638	0.225702536167
GO:0031253	cell projection membrane	36	6	Tb927.1.2160,Tb927.10.6830,Tb927.11.1830,Tb927.11.2410,Tb927.7.4270,Tb927.9.6210,	16.7	4.87	5.76	0.00124012382509	0.00981315374638	0.225702536167
GO:0044427	chromosomal part	127	12	Tb927.10.10590,Tb927.11.1790,Tb927.11.1800,Tb927.11.1860,Tb927.11.1880,Tb927.11.2710,Tb927.11.7350,Tb927.4.5110,Tb927.5.4180,Tb927.5.4260,Tb927.7.2110,Tb927.7.4860,	9.4	2.76	3.04	0.00129542656837	0.0098236514768	0.235767635443
GO:0005694	chromosome	136	12	Tb927.10.10590,Tb927.11.1790,Tb927.11.1800,Tb927.11.1860,Tb927.11.1880,Tb927.11.2710,Tb927.11.7350,Tb927.4.5110,Tb927.5.4180,Tb927.5.4260,Tb927.7.2110,Tb927.7.4860,	8.8	2.58	2.82	0.00232865573372	0.0169526137414	0.423815343536
GO:0043227	membrane-bounded organelle	3715	150	Tb927.1.2160,Tb927.1.4420,Tb927.1.4490,Tb927.1.530,Tb927.10.10000,Tb927.10.10590,Tb927.10.12750,Tb927.10.12840,Tb927.10.13410,Tb927.10.13420,Tb927.10.13430,Tb927.10.1400,Tb927.10.14000,Tb927.10.14170,Tb927.10.14580,Tb927.10.15410,Tb927.10.15600,Tb927.10.15960,Tb927.10.160,Tb927.10.16000,Tb927.10.2010,Tb927.10.2020,Tb927.10.2560,Tb927.10.2660,Tb927.10.2890,Tb927.10.4000,Tb927.10.4090,Tb927.10.430,Tb927.10.4450,Tb927.10.4580,Tb927.10.470,Tb927.10.5220,Tb927.10.5760,Tb927.10.6830,Tb927.10.7500,Tb927.10.7570,Tb927.10.780,Tb927.10.8050,Tb927.10.880,Tb927.10.8980,Tb927.10.9270,Tb927.11.1020,Tb927.11.11560,Tb927.11.1310,Tb927.11.13230,Tb927.11.13260,Tb927.11.13510,Tb927.11.13610,Tb927.11.14800,Tb927.11.15080,Tb927.11.15530,Tb927.11.15960,Tb927.11.16400,Tb927.11.16720,Tb927.11.1760,Tb927.11.1790,Tb927.11.1800,Tb927.11.1830,Tb927.11.1860,Tb927.11.1880,Tb927.11.2410,Tb927.11.2650,Tb927.11.2690,Tb927.11.2710,Tb927.11.3850,Tb927.11.5290,Tb927.11.5520,Tb927.11.5540,Tb927.11.6040,Tb927.11.6280,Tb927.11.6420,Tb927.11.6640,Tb927.11.7250,Tb927.11.7350,Tb927.11.780,Tb927.11.8990,Tb927.11.900,Tb927.11.9310,Tb927.2.4210,Tb927.2.4700,Tb927.3.1690,Tb927.3.1790,Tb927.3.1840,Tb927.3.3270,Tb927.3.3330,Tb927.3.4500,Tb927.3.5370,Tb927.4.1360,Tb927.4.2810,Tb927.4.440,Tb927.4.5110,Tb927.4.600,Tb927.5.1550,Tb927.5.2160,Tb927.5.4180,Tb927.5.4260,Tb927.5.510,Tb927.5.740,Tb927.5.930,Tb927.6.1520,Tb927.6.1650,Tb927.6.2740,Tb927.6.2790,Tb927.7.1140,Tb927.7.1790,Tb927.7.2110,Tb927.7.2200,Tb927.7.2210,Tb927.7.3520,Tb927.7.3590,Tb927.7.4180,Tb927.7.4270,Tb927.7.4280,Tb927.7.4570,Tb927.7.4860,Tb927.7.5320,Tb927.7.5480,Tb927.7.5780,Tb927.7.7210,Tb927.7.7500,Tb927.8.2450,Tb927.8.2470,Tb927.8.2550,Tb927.8.2970,Tb927.8.3530,Tb927.8.4060,Tb927.8.4280,Tb927.8.5630,Tb927.8.6060,Tb927.8.6110,Tb927.8.6170,Tb927.8.6580,Tb927.8.7280,Tb927.8.7590,Tb927.8.8360,Tb927.9.11580,Tb927.9.11600,Tb927.9.1340,Tb927.9.15590,Tb927.9.2320,Tb927.9.4310,Tb927.9.4960,Tb927.9.5020,Tb927.9.5960,Tb927.9.6210,Tb927.9.6250,Tb927.9.6290,Tb927.9.7470,Tb927.9.7770,Tb927.9.8030,	4.0	1.18	1.43	0.00250873858977	0.0175611701284	0.456590423339
GO:0020016	ciliary pocket	126	11	Tb927.1.2160,Tb927.10.14170,Tb927.10.6830,Tb927.11.13230,Tb927.11.2410,Tb927.11.340,Tb927.7.4270,Tb927.7.4280,Tb927.7.5940,Tb927.8.4060,Tb927.8.8300,	8.7	2.55	2.78	0.00380242619765	0.0256311691841	0.692041567972
GO:0098590	plasma membrane region	46	6	Tb927.1.2160,Tb927.10.6830,Tb927.11.1830,Tb927.11.2410,Tb927.7.4270,Tb927.9.6210,	13.0	3.81	4.31	0.00448431372058	0.0291480391837	0.816145097145
GO:0031231	intrinsic component of peroxisomal membrane	4	2	Tb927.9.11580,Tb927.9.11600,	50.0	14.62	28.45	0.00667778548672	0.0405118986194	1.0
GO:0005779	integral component of peroxisomal membrane	4	2	Tb927.9.11580,Tb927.9.11600,	50.0	14.62	28.45	0.00667778548672	0.0405118986194	1.0
GO:1990204	oxidoreductase complex	24	4	Tb927.10.7570,Tb927.4.440,Tb927.8.3530,Tb927.8.6580,	16.7	4.87	5.72	0.00827609149609	0.0485886662028	1.0
